flow,region,accumulation,G,CV
0.2,2,70,0.1,1.9397546953755267
0.2,2,78,0.2,2.1792080358796553
0.2,2,83,0.7,1.8797403589333446
0.2,2,79,0.4,2.0382008813802788
0.2,2,77,0.4,2.654141106073877
0.2,2,75,0.3,2.4214083629378633
0.2,2,75,0.4,2.3329649577872518
0.2,2,72,1.1,2.62664603955246
0.2,2,63,0.4,3.045949654061177
0.2,2,63,0.5,2.270377778638274
0.2,2,63,0.4,2.3754260180786493
0.2,2,63,0.2,2.168263683010803
0.2,2,67,0.4,2.4881402963703327
0.2,2,68,0.2,2.38987244075714
0.2,2,72,0.5,2.2578001886445085
0.2,2,68,0.1,2.3324771216004945
0.2,2,74,0.3,2.2878693465723483
0.2,2,77,0.5,2.3344818088316672
0.2,2,74,0.1,3.293722281269654
0.2,2,77,0.3,3.0562651513348675
0.2,2,76,0.5,3.826560619078608
0.2,2,79,0.4,2.152001052181124
0.2,2,77,0.6,2.2942093585595216
0.2,2,73,0.3,2.8045343477705105
0.2,2,75,0.7,2.8652047093732897
0.2,2,73,0.3,4.044121221001792
0.2,2,78,0.3,2.3900803725385456
0.2,2,75,0.4,2.108270845839629
0.2,2,72,0.7,2.997373221102679
0.2,2,72,0.2,2.2110270635301914
0.2,2,79,0.3,2.3387527011876874
0.2,2,83,0.4,2.0047854101685423
0.2,2,85,0.7,2.234316528478123
0.2,2,80,0.8,2.2578020897969675
0.2,2,75,0.3,2.3652350367305246
0.2,2,75,0.6,2.2599058752176138
0.2,2,76,0.6,2.105993834738719
0.2,2,79,0.6,2.1172046615267046
0.2,2,76,0.6,2.036763392684825
0.2,2,78,0.8,2.0728796398616667
0.2,2,73,0.5,2.095035494987831
0.2,2,70,0.3,2.01810968779524
0.2,2,74,0.5,2.7343320882822386
0.2,2,74,0.5,2.0306857146287394
0.2,2,75,0.3,1.9017692094428782
0.2,2,77,0.6,1.957998833907862
0.2,2,80,0.6,2.4381704753216997
0.2,2,77,0.6,2.550942195474266
0.2,2,76,0.6,2.4046830819932747
0.2,2,74,0.6,2.400182686155966
0.2,2,71,0.4,2.4001041330260593
0.2,2,70,0.2,2.674911683409128
0.2,2,73,0.6,2.499647910399821
0.2,2,73,0.6,2.8428390380584516
0.2,2,72,0.5,1.876746409043358
0.2,2,71,0.5,1.9985704186690003
0.2,2,71,0.3,2.1442116980810195
0.2,2,72,0.4,2.3047495603445993
0.2,2,71,0.7,2.331814994693915
0.2,2,73,0.2,2.3591138530869977
0.2,2,74,0.6,2.234137521459202
0.2,2,71,0.5,2.0317131001746103
0.2,2,67,0.6,2.411250125485083
0.2,2,63,0.4,2.621791691478364
0.2,2,61,0.7,2.286949565816325
0.2,2,57,0.5,2.367307085959445
0.2,2,74,0.6,1.8323487309028834
0.2,2,75,0.1,3.1105398860573716
0.2,2,76,0.5,1.9012430195872694
0.2,2,76,0.2,2.0801252453134262
0.2,2,80,0.2,2.045214975691632
0.2,2,82,0.7,1.975350501959362
0.2,2,79,0.5,2.0916627320753354
0.2,2,75,0.5,2.3693606744544766
0.2,2,75,0.2,2.1259085683818966
0.2,2,76,0.7,1.9771610246931615
0.2,2,70,0.7,2.6716406457496946
0.2,2,64,0.7,2.5392930324078016
0.2,2,63,0.1,2.861374852942496
0.2,2,65,0.4,2.833674386314732
0.2,2,62,0.2,2.990110698146677
0.2,2,62,0.3,3.673076231855963
0.2,2,66,0.6,3.8115903908909408
0.2,2,60,0.5,2.855781659964786
0.2,2,59,0.3,2.455482561173748
0.2,2,58,0.8,2.4516797737366374
0.2,2,52,0.4,2.827992825095065
0.2,2,48,0.3,2.95590770375306
0.2,2,48,0.0,3.0509111567102623
0.2,2,52,0.5,2.7050851748449034
0.2,2,52,0.5,3.0349945397793965
0.2,2,50,0.2,3.2101982492418704
0.2,2,49,0.2,2.9976561532579566
0.2,2,52,0.5,3.315801715521796
0.2,2,49,0.9,3.2614802811303085
0.2,2,40,0.8,4.111555929704662
0.2,2,35,0.3,3.8115730097455938
0.2,2,33,0.2,3.8117161299647973
0.2,2,31,0.0,2.8855724577507806
0.2,2,31,0.4,2.7671322263314098
0.2,2,31,0.2,3.062880293896029
0.2,2,31,0.2,2.9614720449877328
0.2,2,34,0.0,2.7774922036257745
0.2,2,38,0.6,3.881265286106727
0.2,2,33,0.3,4.159219740195618
0.2,2,31,0.4,4.345134470684176
0.2,2,29,0.5,4.149877973323614
0.2,2,24,0.2,3.039890923541936
0.2,2,23,0.2,3.257893561046194
0.2,2,24,0.2,2.959229123658502
0.2,2,22,0.2,3.5269186887944786
0.2,2,26,0.0,2.969850631381695
0.2,2,27,0.3,2.9379836892086755
0.2,2,27,0.2,4.389247489870131
0.2,2,27,0.1,6.320585489337778
0.2,2,29,0.2,5.799499983022334
0.2,2,28,0.5,3.196511106242478
0.2,2,27,0.0,3.879018946911196
0.2,2,27,0.3,3.63578086987356
0.2,2,27,0.2,3.6867938955207222
0.2,2,26,0.1,3.7906186771232337
0.2,2,25,0.0,3.7110894068497555
0.2,2,28,0.2,3.6442822519311875
0.2,2,28,0.1,3.575509322763509
0.2,2,29,0.3,3.6934080736353163
0.2,2,26,0.5,3.237412786810544
0.2,2,28,0.0,3.27635065278319
0.2,2,29,0.0,3.7380512328878615
0.2,2,29,0.1,3.5347152885868365
0.2,2,29,0.4,3.6258609698419555
0.2,2,25,0.3,4.668787183969053
0.2,2,23,0.1,3.216516169221698
0.2,2,26,0.2,2.980284756573506
0.2,2,25,0.2,3.552516163361444
0.2,2,25,0.1,3.292775179953275
0.2,2,25,0.0,3.4380101776990344
0.2,2,26,0.1,3.1833681963695613
0.2,2,27,0.0,2.9354695820018444
0.2,2,32,0.4,2.7815402808114023
0.2,2,30,0.2,3.0019659133652277
0.2,2,31,0.2,2.835662939719791
0.2,2,33,0.1,3.0375720702596425
0.2,2,34,0.3,3.155968788378478
0.2,2,39,0.3,2.6598824309583864
0.2,2,39,0.2,2.8066670355109307
0.2,2,39,0.4,2.829737710414998
0.2,2,39,0.1,2.917967621798621
0.2,2,42,0.4,3.128839845588913
0.2,2,40,0.2,3.0585282753718084
0.2,2,39,0.2,2.9006576941881757
0.2,2,43,0.3,3.704780601911728
0.2,2,41,0.1,2.8173615041841016
0.2,2,42,0.3,3.097144836254666
0.2,2,40,0.0,2.873978223909839
0.2,2,40,0.6,2.835551640963242
0.2,2,35,0.0,3.051551814101845
0.2,2,50,0.0,2.036795069729744
0.2,2,56,0.1,2.2059892399018644
0.2,2,55,0.6,2.48698059526899
0.2,2,49,0.2,2.505136396050272
0.2,2,53,0.3,2.4461721911979684
0.2,2,51,0.2,4.301074362304528
0.2,2,51,0.4,2.3855668120699374
0.2,2,48,0.3,2.5238263243728603
0.2,2,46,0.4,2.5915834166334397
0.2,2,43,0.0,2.713029621582186
0.2,2,44,0.3,3.2006965466824036
0.2,2,43,0.4,2.7284080283541816
0.2,2,40,0.3,2.9185919564768645
0.2,2,38,0.1,3.2232333070078156
0.2,2,40,0.0,3.0585039525432993
0.2,2,40,0.3,3.029162197526966
0.2,2,37,0.3,3.381480567514262
0.2,2,35,0.4,3.622670916228373
0.2,2,38,0.2,3.026842387635312
0.2,2,36,0.1,3.055490014247383
0.2,2,38,0.3,7.099972145909256
0.2,2,40,0.4,3.24566659963052
0.2,2,37,0.8,3.4341589957941614
0.2,2,31,0.5,2.92728768435756
0.2,2,27,0.2,3.7587112996188323
0.2,2,25,0.1,3.7328196983451707
0.2,2,24,0.0,3.7845298589748175
0.2,2,24,0.0,3.687745733577533
0.2,2,24,0.4,5.180866041895739
0.2,2,23,0.0,5.364585123730574
0.2,2,34,0.3,3.3190805683983884
0.2,2,31,0.3,3.739468869547841
0.2,2,29,0.2,2.838161362836301
0.2,2,29,0.1,3.024283375288012
0.2,2,32,0.3,2.79030791347833
0.2,2,29,0.2,2.9841571328048513
0.2,2,30,0.2,3.064188770018459
0.2,2,29,0.2,2.908938987725582
0.2,2,33,0.2,3.909528952008869
0.2,2,31,0.2,3.153975321620088
0.2,2,30,0.1,3.6768058526493577
0.2,2,30,0.3,3.415164972816882
0.2,2,28,0.0,3.747408195025178
0.2,2,29,0.2,5.255851987213804
0.2,2,31,0.1,3.6984375691822673
0.2,2,37,0.2,3.301130956699108
0.2,2,35,0.1,3.275029341087593
0.2,2,35,0.5,3.977949815392292
0.2,2,32,0.0,3.981773219251671
0.2,2,33,0.3,3.7962507404489108
0.2,2,37,0.3,3.0529982627743695
0.2,2,34,0.4,3.3678403284516416
0.2,2,30,0.2,3.1704602841811695
0.2,2,28,0.4,3.3628072989529874
0.2,2,31,0.2,3.0738484317618986
0.2,2,32,0.2,2.8071009747463327
0.2,2,30,0.5,2.854273009352911
0.2,2,30,0.2,3.425529438110981
0.2,2,29,0.3,4.335029866441048
0.2,2,27,0.2,3.6209056018350485
0.2,2,27,0.1,3.220253854347805
0.2,2,27,0.3,3.0905968689255223
0.2,2,26,0.0,3.3068018763360625
0.2,2,28,0.3,3.397677068054339
0.2,2,29,0.2,3.239819525521327
0.2,2,29,0.0,3.3546712722064003
0.2,2,30,0.3,3.829871073556656
0.2,2,30,0.0,3.670809057226522
0.2,2,30,0.2,3.1784427009366656
0.2,2,33,0.2,3.0909768405835654
0.2,2,35,0.8,2.8221392978840556
0.2,2,27,0.0,3.176461730752943
0.2,2,27,0.0,3.417652375390371
0.2,2,29,0.0,3.145073689891042
0.2,2,30,0.0,3.444286202142693
0.2,2,34,0.0,2.9967452613996186
0.2,2,36,0.4,2.885984737853344
0.2,2,33,0.1,3.3597184332415595
0.2,2,32,0.4,3.095674707932999
0.2,2,31,0.4,3.2324156129213346
0.2,2,27,0.0,3.60077025998573
0.2,2,28,0.2,3.462049078077286
0.2,2,26,0.1,4.09069441055907
0.2,2,28,0.4,3.652300333163433
0.2,2,24,0.2,4.103652115584994
0.2,2,25,0.0,3.139139290753029
0.2,2,25,0.1,2.9791858389498462
0.2,2,24,0.0,3.603938492492441
0.2,2,26,0.1,2.9332629987874856
0.2,3,24,0.0,2.74789510865965
0.2,3,24,0.1,2.74789510865965
0.2,3,23,0.0,3.0324209012210703
0.2,3,25,0.1,3.128415813038814
0.2,3,26,0.1,2.9503113380849326
0.2,3,27,0.0,3.034961816745467
0.2,3,30,0.1,2.6834410768259183
0.2,3,32,0.2,2.7427996940379624
0.2,3,35,0.5,2.8184865478284125
0.2,3,32,0.0,2.8239647545090527
0.2,3,38,0.1,2.4610984173101165
0.2,3,41,0.2,2.72152172030861
0.2,3,39,0.0,3.2016991254216607
0.2,3,44,0.1,2.6446144110943357
0.2,3,53,0.1,2.475904166820301
0.2,3,55,0.2,1.9699458584580156
0.2,3,60,0.1,1.8839934437506543
0.2,3,61,0.2,1.8787713179941297
0.2,3,69,0.3,2.027106653790881
0.2,3,72,0.4,2.105807393746641
0.2,3,71,0.5,1.9601691884277348
0.2,3,76,0.0,2.143415599073622
0.2,3,80,0.2,2.0598269865171157
0.2,3,80,0.2,1.8763944393562433
0.2,3,82,0.5,2.2959990891777564
0.2,3,86,0.1,2.4727981226845634
0.2,3,87,0.1,2.12673786364577
0.2,3,87,0.7,1.8266620753875509
0.2,3,86,0.3,1.8001478162422686
0.2,3,91,0.8,2.0648937968868935
0.2,3,86,0.7,2.009037177116567
0.2,3,86,0.3,1.8572285279944205
0.2,3,88,0.5,2.539093038371686
0.2,3,89,0.6,2.0106590737908694
0.2,3,87,1.0,2.1178106965273167
0.2,3,80,0.6,1.8408227295999706
0.2,3,76,0.4,2.0942204100045765
0.2,3,82,0.4,2.145435438880566
0.2,3,82,1.0,2.1134136379505266
0.2,3,78,0.3,2.0795435527724253
0.2,3,77,0.7,1.9716785471044478
0.2,3,76,0.1,2.3928736470616365
0.2,3,79,0.8,2.4355860901525297
0.2,3,77,0.3,2.4029307975955727
0.2,3,77,0.8,2.2138869316672776
0.2,3,74,0.5,2.301699401798792
0.2,3,75,0.4,1.8496277706618536
0.2,3,74,0.6,2.1412446099271567
0.2,3,73,0.4,1.9670701824289236
0.2,3,76,0.3,2.1741840408662467
0.2,3,80,0.3,1.73172161342881
0.2,3,81,0.6,2.016589819751063
0.2,3,80,0.2,2.030833336774701
0.2,3,80,0.9,2.076643291802138
0.2,3,74,0.7,2.7941272482832358
0.2,3,74,0.6,2.2070082088129963
0.2,3,74,0.5,2.0761418418297786
0.2,3,72,0.4,2.222505117990158
0.2,3,71,0.4,2.129408608035158
0.2,3,70,0.4,2.0322535361202543
0.2,3,67,0.6,1.9987854105443232
0.2,3,67,0.3,2.019905296583385
0.2,3,67,0.4,2.1163887044983776
0.2,3,66,0.7,2.4164581544924775
0.2,3,62,0.6,2.37306104454596
0.2,3,61,0.2,2.671044496569059
0.2,3,62,0.5,2.0765184898223272
0.2,3,61,0.5,2.646904617018858
0.2,3,63,0.1,2.375318514594343
0.2,3,68,0.0,3.2553014864180336
0.2,3,73,0.0,2.366682191273791
0.2,3,79,0.4,2.3337461234955788
0.2,3,81,0.4,2.363345664392524
0.2,3,84,0.7,2.187015199696619
0.2,3,84,0.8,2.113470971588143
0.2,3,80,0.1,2.3033936457370503
0.2,3,83,0.9,2.437764735185994
0.2,3,80,0.2,2.3457283662003032
0.2,3,89,0.5,2.2783700706904635
0.2,3,91,0.4,1.9565279951526828
0.2,3,92,0.6,2.296659246098617
0.2,3,88,0.4,1.9455207255324176
0.2,3,89,0.7,1.8472435468185462
0.2,3,85,0.7,1.8938248552281312
0.2,3,81,0.3,2.071581981968874
0.2,3,84,0.1,2.3136732622896212
0.2,3,84,1.3,2.366859831565095
0.2,3,77,0.2,2.2456907899464955
0.2,3,81,0.7,2.593188861076128
0.2,3,77,0.7,2.503497269874621
0.2,3,71,0.6,2.9566906499120225
0.2,3,80,0.5,2.235575275069653
0.2,3,77,0.1,2.6171708382386143
0.2,3,83,0.4,2.5878260514251736
0.2,3,85,0.0,2.3337465961271073
0.2,3,88,0.7,2.2330173639526105
0.2,3,86,0.7,2.328248095562372
0.2,3,85,0.3,2.534404092739673
0.2,3,89,0.8,2.6110600088088476
0.2,3,91,0.9,2.2982189484440303
0.2,3,87,0.8,2.6389589504733313
0.2,3,85,0.5,2.1013204492178708
0.2,3,90,0.8,2.1491186983164092
0.2,3,85,0.2,2.281400107152993
0.2,3,85,0.5,2.2272789552176606
0.2,3,84,0.3,2.0799086316899826
0.2,3,84,0.7,2.2950882114864037
0.2,3,84,0.4,2.1577407867586897
0.2,3,82,0.2,2.360342501056186
0.2,3,88,0.5,2.086626610840494
0.2,3,91,0.7,2.052669239665251
0.2,3,94,0.2,2.5241515634373246
0.2,3,97,0.7,2.0882044624657263
0.2,3,93,0.7,2.3933822329157555
0.2,3,89,0.6,2.5815538915644725
0.2,3,90,0.6,2.2071598187792407
0.2,3,89,0.7,1.9732894478564815
0.2,3,85,0.3,2.0814583272967377
0.2,3,90,0.4,1.9325800184286752
0.2,3,89,0.8,2.046247972938275
0.2,3,82,0.2,2.061769370421542
0.2,3,89,0.2,2.0252867848219496
0.2,3,91,0.6,2.0712091859247987
0.2,3,93,0.8,1.8552720118156119
0.2,3,92,0.6,1.9485929200700465
0.2,3,90,0.2,1.8169063621844481
0.2,3,90,1.1,1.9469657960184898
0.2,3,87,0.6,2.004996627533041
0.2,3,83,0.4,1.8895297440622383
0.2,3,86,0.5,2.0131856351682416
0.2,3,86,0.2,2.031075798159829
0.2,3,89,0.6,2.17677477531415
0.2,3,94,1.0,2.3242889159523816
0.2,3,93,0.3,1.8336546399454265
0.2,3,98,0.4,2.141197381287555
0.2,3,95,0.3,2.0118122375722973
0.2,3,99,0.4,1.8789365070068416
0.2,3,98,0.3,2.279968614587544
0.2,3,98,1.0,2.9841313634449973
0.2,3,94,0.3,2.4407386522093097
0.2,3,96,0.6,2.286721962519595
0.2,3,94,0.4,2.13345613545895
0.2,3,94,0.4,2.182835233645064
0.2,3,93,0.6,2.751459637160624
0.2,3,90,1.0,2.358648204930237
0.2,3,87,1.0,2.20521585542435
0.2,3,81,0.3,2.1349009737142346
0.2,3,85,0.2,2.2425338774247634
0.2,3,89,0.6,2.191679969287716
0.2,3,87,0.3,2.131522762256012
0.2,3,88,0.6,2.3560408155200276
0.2,3,93,0.5,2.1873429709698446
0.2,3,92,0.7,2.1408292736797336
0.2,3,89,0.3,2.0027848424827654
0.2,3,88,0.6,2.4535524180005357
0.2,3,89,1.1,2.2136308498778954
0.2,3,81,0.3,2.4078504420284976
0.2,3,81,0.4,2.42539347887661
0.2,3,83,0.5,2.108917231002734
0.2,3,89,0.9,2.0257198639419873
0.2,3,82,0.3,2.0094386286516914
0.2,3,82,0.1,2.1589836578413824
0.2,3,83,0.6,2.168134942331764
0.2,3,86,0.5,2.1707705081311692
0.2,3,86,0.3,2.393824289273062
0.2,3,89,0.7,1.9523381044258703
0.2,3,90,0.2,1.9732915969631524
0.2,3,96,0.5,2.21559325122927
0.2,3,101,0.8,2.1584102077797964
0.2,3,94,0.6,2.113730487602103
0.2,3,93,0.1,2.149047049022904
0.2,3,101,0.3,2.0049884628930306
0.2,3,105,0.5,2.195990474797161
0.2,3,105,0.6,2.23419458304329
0.2,3,104,0.4,2.320465314424637
0.2,3,107,0.7,2.742493348869585
0.2,3,105,0.3,2.363183595682569
0.2,3,109,0.9,2.232196062300078
0.2,3,104,0.8,2.641970920004071
0.2,3,97,0.4,2.328228053735708
0.2,3,96,0.7,2.5378410502370996
0.2,3,121,1.0,1.7023697632344161
0.2,3,111,1.1,1.7440171014433568
0.2,3,100,0.3,2.0600393167934348
0.2,3,98,0.4,1.9523994796449948
0.2,3,99,0.3,2.0867723451359597
0.2,3,99,0.0,1.986130030882428
0.2,3,101,0.6,2.307692441478488
0.2,3,97,0.7,2.5330378587564
0.2,3,96,0.2,2.604234964595125
0.2,3,96,0.6,2.569185335610894
0.2,3,92,0.9,2.3509034033850753
0.2,3,86,0.7,2.53122288986978
0.2,3,83,0.5,2.341807032919132
0.2,3,81,0.7,2.4453475859636615
0.2,3,78,0.3,2.722258139176437
0.2,3,80,0.5,3.1159813169178716
0.2,3,77,1.2,3.0012494286022604
0.2,3,66,0.3,3.170561114001221
0.2,3,70,0.4,2.6849312323746934
0.2,3,68,0.7,2.6154479118140412
0.2,3,63,0.5,2.5180300581166914
0.2,3,61,0.2,2.5676619774305114
0.2,3,60,0.1,3.241653653711002
0.2,3,63,0.4,2.3961903999913003
0.2,3,60,0.6,2.7590921053068165
0.2,3,58,0.2,2.6322012280901492
0.2,3,60,0.1,2.441710675919845
0.2,3,63,0.9,2.2255526764346993
0.2,3,58,0.5,2.636450034458139
0.2,3,54,0.3,2.469395114680426
0.2,3,60,0.1,2.526788395110299
0.2,3,63,0.0,2.5544887711679474
0.2,3,67,0.3,2.638894504946585
0.2,3,64,0.4,2.805721835223659
0.2,3,61,0.0,2.7707438845022376
0.2,3,61,0.8,2.6613209513631526
0.2,3,61,0.8,2.43676259428925
0.2,3,57,0.5,2.7272621115549334
0.2,3,55,0.1,3.100656034452195
0.2,3,57,0.3,2.8235840394054756
0.2,3,56,0.1,2.702740638953034
0.2,3,60,0.1,2.884811440366284
0.2,3,61,0.1,2.8217380400688126
0.2,3,62,0.3,3.9041158148409956
0.2,3,60,0.1,3.099599577179944
0.2,3,65,0.6,2.7136598031845733
0.2,3,59,0.6,3.1318093333162187
0.2,3,55,0.3,3.093519953459524
0.2,3,53,0.2,3.1742653005230608
0.2,3,53,0.3,2.7324110212631902
0.2,3,53,0.3,3.0304370641966027
0.2,3,57,0.4,2.4552753154402644
0.2,3,55,0.3,2.8556253152083313
0.2,3,54,0.0,3.2001474029251944
0.2,3,59,0.9,3.1094141764647705
0.2,3,52,0.4,2.934622611389519
0.2,3,50,0.2,3.0755206421497565
0.2,3,50,0.0,2.9032109452736417
0.2,3,54,0.3,2.559668616265131
0.2,3,51,0.2,2.631986254328674
0.2,3,56,0.5,2.5839730654117643
0.2,3,51,0.3,2.6227040845081167
0.2,3,51,0.4,2.891083071386446
0.2,3,49,0.6,2.9674309574673514
0.2,3,44,0.5,2.705668399823682
0.2,3,43,0.1,2.780487784310563
0.2,3,45,0.3,2.763950588589763
0.2,3,47,0.0,3.1670298586604972
0.2,3,49,0.2,2.381715159054272
0.2,3,54,0.4,3.0794046680609735
0.2,3,50,0.0,2.8900243664269425
0.2,3,53,0.0,2.912974114344266
0.2,3,58,0.1,2.551972853606196
0.2,3,58,0.9,2.427623045726726
0.2,3,52,0.1,2.6319379375548744
0.2,3,52,0.3,2.6090555490459755
0.2,3,50,0.1,2.4899937876865463
0.2,3,53,0.4,2.5828422485203757
0.2,3,52,0.5,2.5760163672627026
0.2,3,48,0.2,2.7793008037835247
0.2,3,51,0.2,3.0438025413917855
0.2,3,55,0.1,2.6741778765553232
0.2,3,56,0.4,2.5546560507898803
0.2,3,53,0.2,2.7140127142839128
0.2,3,53,0.1,2.827877670183385
0.2,3,54,0.0,2.8053018790781015
0.2,3,56,0.3,2.7668093487751304
0.2,3,56,0.3,2.908153735545093
0.2,3,54,0.2,3.4150346946383143
0.2,3,54,0.2,2.6529525499182394
0.2,3,66,0.7,2.3289384700839744
0.2,3,60,0.4,2.16121442011655
0.2,3,59,0.3,2.152934043628197
0.2,3,58,0.2,2.6402279875944497
0.2,3,58,0.1,2.918475055984013
0.2,3,57,0.4,3.6512243911509974
0.2,3,55,0.8,3.257150203520037
0.2,3,52,0.1,3.091742682493298
0.2,3,55,0.2,2.8610619862898883
0.2,3,58,0.7,2.791099832921169
0.2,3,57,0.3,2.6094109261531986
0.2,3,58,0.5,2.561407057752646
0.2,3,55,0.3,3.0692222352335703
0.2,3,56,0.1,3.1163677421561857
0.2,3,58,0.3,3.164290435167178
0.2,3,63,0.3,3.103426968622666
0.2,3,62,0.4,2.8826722440071375
0.2,3,58,0.4,2.8429279543404005
0.2,3,62,0.2,2.3890398375514468
0.2,3,62,0.2,2.442745919945013
0.2,3,66,0.4,2.1877835741691634
0.2,3,64,0.5,2.5526976438895845
0.2,3,61,0.1,2.2231702718991273
0.2,3,63,0.2,2.165836753419016
0.2,3,62,0.1,2.2672063783678404
0.2,3,64,0.3,2.5838694896784697
0.2,3,62,0.2,2.360192748303889
0.2,3,63,0.3,2.095452039316324
0.2,3,62,0.9,2.764767298954521
0.2,3,54,0.3,2.5264197753044395
0.2,3,63,0.4,2.1527154906856967
0.2,3,61,0.2,2.143884863243236
0.2,3,62,0.4,2.3866202994834818
0.2,3,62,0.5,2.619670430654883
0.2,3,60,0.4,2.3735877025779972
0.2,3,57,0.2,2.9996621026659045
0.2,3,60,0.8,2.482773278920444
0.2,3,54,0.5,3.0886551316154103
0.2,3,50,0.3,3.1668966841930333
0.2,3,48,0.2,2.5507502573618854
0.2,3,47,0.6,2.9429092185409793
0.2,3,46,0.6,3.136327367608874
0.2,3,46,0.7,2.6547462136327247
0.2,3,43,0.0,2.9629875114072255
0.2,3,44,0.3,2.8732470403835344
0.2,3,45,0.3,3.067849818378568
0.2,3,42,0.3,3.6183281043502147
0.2,3,43,0.0,3.2904047934247767
0.2,3,46,0.2,2.838660711337022
0.2,3,47,0.1,3.2278911117402678
0.2,3,56,0.3,2.5561269320586724
0.2,3,53,0.5,2.4872527493528036
0.2,3,49,0.2,2.495463605909265
0.2,3,47,0.7,2.5302537260328184
0.2,3,46,0.1,2.347843014973104
0.2,3,53,0.0,2.329275614582404
0.2,3,56,0.2,2.9649724731560103
0.2,3,58,0.4,2.5341381638899043
0.2,3,58,0.2,2.5364335877042072
0.2,3,56,0.4,2.4769110816908686
0.2,3,60,0.3,2.302980163424025
0.2,3,59,0.2,2.704285990702104
0.2,3,60,0.4,2.6164753318534553
0.2,3,56,0.1,2.467918584148492
0.2,3,59,0.4,3.0036125520734047
0.2,3,58,0.3,2.991941224193333
0.2,3,63,1.0,2.9850416666937094
0.2,3,54,0.2,2.7243507318322164
0.2,3,54,0.3,3.3200567184615535
0.2,3,52,0.7,2.8495867857356503
0.2,3,49,0.4,2.8932274625546546
0.2,3,48,0.2,2.7123521072846537
0.2,3,53,0.1,2.6171885817700065
0.2,3,54,0.6,2.0833695639870693
0.2,3,51,0.5,2.2028141090120807
0.2,3,51,0.1,2.3213392124444807
0.2,3,52,0.6,2.442358588747945
0.2,3,48,0.0,2.5760282427073573
0.2,3,54,0.4,2.5141881094606293
0.2,3,51,0.4,2.84468732082694
0.2,3,51,0.1,2.4874482549416306
0.2,3,54,0.3,2.574578225375564
0.2,3,54,0.6,2.646051726063
0.2,3,49,0.4,2.6726892598367247
0.2,3,47,0.3,2.969696044681287
0.2,3,45,0.2,2.551570905282919
0.2,3,45,0.1,2.6678184751970275
0.2,3,46,0.1,2.649036256838197
0.2,3,45,0.2,3.2725712401946883
0.2,3,44,0.3,2.6955270491084633
0.2,3,70,0.5,2.3348864551938036
0.2,3,67,0.4,1.983432811499901
0.2,3,65,0.9,2.4542991423310108
0.2,3,56,0.4,2.4199009496931936
0.2,3,53,0.1,2.6490394606075864
0.2,3,53,0.5,2.531545976262531
0.2,3,52,0.4,2.2453869596282092
0.2,3,52,0.3,3.2686216009296407
0.2,3,50,0.3,2.4604920211232626
0.2,3,49,0.2,2.9520463426580528
0.2,3,49,0.2,2.6956848867718386
0.2,3,50,0.7,2.8011790612573915
0.2,3,43,0.3,2.6450476178534075
0.2,3,45,0.0,2.5196002486734836
0.2,3,47,0.6,2.3262412295038826
0.2,3,45,0.2,2.453058714034506
0.2,3,43,0.2,2.5947725076493193
0.2,3,41,0.0,2.9039839255191233
0.2,3,42,0.1,2.4813736095478016
0.2,3,41,0.4,2.954599394263208
0.2,3,39,0.1,2.731865889937181
0.2,3,38,0.5,3.357794746780346
0.2,3,36,0.3,3.2884154469309754
0.2,3,33,0.0,3.312549618350345
0.2,3,39,0.0,2.781942627732628
0.2,3,43,0.4,2.5791503699517273
0.2,3,40,0.3,3.049694543551411
0.2,3,37,0.1,3.7089548430155497
0.2,3,37,0.3,2.93303768494815
0.2,3,34,0.3,3.417591479361921
0.2,3,32,0.0,3.852791419355991
0.2,3,34,0.1,3.7129887620446445
0.2,3,35,0.0,3.941790709472592
0.2,3,36,0.0,4.0710645176345315
0.2,3,37,0.7,3.8320789132011734
0.2,3,35,0.3,3.6352065330808223
0.2,3,42,0.2,3.8062938752553497
0.2,3,41,0.3,3.4139615053997954
0.2,3,41,0.1,3.1646449793390623
0.2,3,42,0.0,3.329589958202992
0.2,3,47,0.2,3.1157157409383234
0.2,3,45,0.2,2.9400886064955
0.2,3,44,0.1,3.559563849825193
0.2,3,43,0.7,3.6845594139888846
0.2,3,36,0.1,3.518302802310235
0.2,3,46,0.4,2.677593450697797
0.2,3,46,0.4,2.773746543626138
0.2,3,47,0.4,2.9974857914870414
0.2,3,43,0.2,2.7545913921029146
0.2,3,43,0.0,2.7897833712657722
0.2,3,48,0.1,2.42162248840788
0.2,3,47,0.0,2.4990580183730704
0.2,3,48,0.2,2.6342925032810536
0.2,3,50,0.1,2.141282503434982
0.2,3,50,0.4,2.369480975075894
0.2,3,49,0.3,2.892966397159422
0.2,3,46,0.2,2.499974941408365
0.2,3,48,0.2,2.3267054587109777
0.2,3,47,0.1,2.596038639018602
0.2,3,48,0.1,2.4346413273702163
0.2,3,54,0.4,2.4127369170417934
0.2,3,52,0.4,2.289349424325221
0.2,3,49,0.3,2.898493290679912
0.2,3,51,0.4,2.1895728327720088
0.2,3,48,0.1,2.1182536179929765
0.2,3,48,0.9,3.6408358674195407
0.2,3,44,0.2,2.4187526533277013
0.2,3,44,0.2,3.545952461602718
0.2,3,44,0.2,2.9472758209362215
0.2,3,46,0.2,3.1103469262827126
0.2,3,45,0.4,3.105771963072991
0.2,3,42,0.3,2.9091042858011704
0.2,3,43,0.1,3.1215762432391867
0.2,3,45,0.4,2.676079395680009
